steamId,firstReleaseDate,copiesSold,price,revenue,reviewScore
1036890,2022-03-01T05:00:00.000Z,148745,39.99,2155672,69
1905950,2022-05-16T04:00:00.000Z,114024,0,2153291,63
1328840,2022-08-10T04:00:00.000Z,244188,19.99,2136760,98
1902710,2022-09-30T04:00:00.000Z,331666,10.99,2135484,92
1961460,2022-12-12T05:00:00.000Z,3953713,0,2108871,78
1611430,2022-08-24T04:00:00.000Z,179268,19.99,2105578,90
1948800,2022-12-06T05:00:00.000Z,283320,0,2101072,74
1260520,2022-03-29T04:00:00.000Z,147878,19.99,2094891,99
1307710,2022-02-24T05:00:00.000Z,148592,59.99,2093569,75
1745510,2022-03-15T04:00:00.000Z,241823,13.99,2084906,91
1364210,2022-11-10T05:00:00.000Z,84850,29.99,2077755,91
2013360,2022-11-14T05:00:00.000Z,105361,29.99,2041651,81
2176130,2022-12-13T05:00:00.000Z,40250,59.99,2034450,71
715400,2022-11-17T05:00:00.000Z,94686,19.99,2028740,64
1668510,2022-09-27T04:00:00.000Z,64960,39.99,2018304,98
2109460,2022-10-05T04:00:00.000Z,980033,2.99,1991912,97
1896700,2022-09-20T04:00:00.000Z,88890,24.99,1954087,96
1933650,2022-09-02T04:00:00.000Z,237480,12.99,1942906,80
1570330,2022-06-14T04:00:00.000Z,267226,9.99,1922216,84
1587130,2022-02-10T05:00:00.000Z,153716,24.99,1915297,90
1580520,2022-10-13T04:00:00.000Z,103856,34.99,1908320,69
1685750,2022-06-23T04:00:00.000Z,91271,29.99,1898822,90
1786790,2022-05-06T04:00:00.000Z,158530,19.99,1892457,96
1755910,2022-07-21T04:00:00.000Z,65702,59.99,1889445,68
1898290,2022-10-12T04:00:00.000Z,179469,29.99,1856899,84
1120320,2022-06-09T04:00:00.000Z,169897,19.99,1844669,73
1060230,2022-07-26T04:00:00.000Z,87300,24.99,1823879,84
1133760,2022-04-07T04:00:00.000Z,158542,19.99,1816119,61
1683340,2022-07-12T04:00:00.000Z,113928,22.99,1796335,82
1190340,2022-10-08T04:00:00.000Z,2402652,0,1791268,57
1676130,2022-10-18T04:00:00.000Z,115595,24.99,1773699,89
1546400,2022-08-04T04:00:00.000Z,93279,24.99,1768529,94
1294420,2022-08-16T04:00:00.000Z,114510,29.99,1752312,89
1201230,2022-04-27T04:00:00.000Z,153682,16.99,1751909,80
1329500,2022-09-22T04:00:00.000Z,169188,14.99,1739180,93
1457220,2022-05-22T04:00:00.000Z,59953,34.99,1730789,97
1862520,2022-08-09T04:00:00.000Z,267756,9.99,1723797,93
1612770,2022-07-28T04:00:00.000Z,108792,34.99,1714971,69
1309000,2022-01-13T05:00:00.000Z,137233,17.99,1710939,94
1574240,2022-06-15T04:00:00.000Z,110721,19.99,1684795,90
1710580,2022-04-21T04:00:00.000Z,127905,29.99,1683413,81
1812090,2022-07-13T04:00:00.000Z,128634,19.99,1683392,88
1324530,2022-10-20T04:00:00.000Z,141693,19.99,1657828,87
1324340,2022-09-02T04:00:00.000Z,80693,59.99,1651779,78
1684930,2022-10-13T04:00:00.000Z,195002,9.99,1650778,98
1586800,2022-12-14T05:00:00.000Z,113711,19.99,1635092,99
1920480,2022-12-14T05:00:00.000Z,58722,39.99,1632219,86
1901370,2022-04-11T04:00:00.000Z,172483,12.99,1629066,99
1080020,2022-09-21T04:00:00.000Z,392749,17.99,1592805,80
1621070,2022-01-12T05:00:00.000Z,269083,9.99,1587755,78
1282410,2022-08-04T04:00:00.000Z,123645,29.99,1560750,82
1403370,2022-01-27T05:00:00.000Z,238163,0,1545052,67
2068280,2022-12-15T05:00:00.000Z,327787,9.99,1544197,89
1730680,2022-07-07T04:00:00.000Z,92522,39.99,1540946,94
1757490,2022-12-21T05:00:00.000Z,237347,7.99,1533527,87
1807080,2022-01-07T05:00:00.000Z,174125,14.99,1532341,88
1411740,2022-07-13T04:00:00.000Z,164362,18.99,1519073,90
1570010,2022-03-01T05:00:00.000Z,188021,19.99,1454544,92
1891700,2022-03-17T04:00:00.000Z,1211083,0,1443476,85
1535560,2022-08-25T04:00:00.000Z,660797,0,1441468,95
1623070,2022-12-13T05:00:00.000Z,48276,39.99,1440121,71
1995890,2022-07-04T04:00:00.000Z,29623,59.99,1440059,88
1532690,2022-12-15T05:00:00.000Z,101887,29.99,1438386,81
1659600,2022-08-30T04:00:00.000Z,64116,39.99,1430988,88
1668690,2022-01-19T05:00:00.000Z,133884,14.99,1427342,92
845890,2022-09-29T04:00:00.000Z,60235,29.99,1391066,84
1371720,2022-06-02T04:00:00.000Z,136997,19.99,1389376,90
1811950,2022-07-27T04:00:00.000Z,52235,49.99,1387920,91
1155970,2022-09-12T04:00:00.000Z,213219,10.99,1360218,95
1354830,2022-04-14T04:00:00.000Z,115736,19.99,1348531,88
1491000,2022-11-24T05:00:00.000Z,167738,0,1346614,65
1792250,2022-01-25T05:00:00.000Z,132535,19.99,1340190,93
890550,2022-09-23T04:00:00.000Z,77249,20,1331939,87
1846170,2022-03-09T05:00:00.000Z,253621,7.99,1330437,92
782250,2022-08-22T04:00:00.000Z,97327,19.99,1329685,94
1849900,2022-11-10T05:00:00.000Z,160291,9.99,1323497,74
1863670,2022-09-30T04:00:00.000Z,88549,19.99,1310525,86
1713810,2022-04-13T04:00:00.000Z,112084,19.99,1298330,77
1968730,2022-08-18T04:00:00.000Z,281719,6.99,1288389,88
1866180,2022-08-03T04:00:00.000Z,200585,9.99,1281847,91
1963210,2022-11-11T05:00:00.000Z,44858,59.99,1274504,63
1389990,2022-03-24T04:00:00.000Z,159080,9.99,1259190,82
1898210,2022-05-18T04:00:00.000Z,45353,0,1249921,67
1859280,2022-02-06T05:00:00.000Z,206906,7.99,1249657,89
1722860,2022-12-01T05:00:00.000Z,105532,14.99,1248724,75
1843940,2022-05-10T04:00:00.000Z,58485,39.99,1246720,86
1749750,2022-06-28T04:00:00.000Z,30045,59.99,1242659,63
515960,2022-02-24T05:00:00.000Z,88345,29.99,1240467,79
982290,2022-03-07T05:00:00.000Z,95595,24.99,1224630,87
1647550,2022-10-19T04:00:00.000Z,43073,59.99,1220164,92
1897120,2022-09-28T04:00:00.000Z,120405,12.99,1215664,91
1048370,2022-09-15T04:00:00.000Z,379916,0,1210036,71
1839940,2022-10-04T04:00:00.000Z,52056,29.99,1207857,58
1896170,2022-05-11T04:00:00.000Z,343514,0,1180941,93
1730590,2022-11-03T04:00:00.000Z,105465,19.99,1178486,90
1784570,2022-05-30T04:00:00.000Z,52985,39.99,1176607,75
1690710,2022-07-22T04:00:00.000Z,195295,0,1176265,71
1836860,2022-05-11T04:00:00.000Z,65417,49.99,1170589,82
1140150,2022-08-17T04:00:00.000Z,51034,29.99,1168827,93
1952250,2022-12-08T05:00:00.000Z,26324,59.99,1167956,60
1489970,2022-03-24T04:00:00.000Z,54506,29.99,1167690,78
1927720,2022-07-12T04:00:00.000Z,330746,7.99,1164796,98
1895300,2022-06-14T04:00:00.000Z,44501,0,1149935,63
928960,2022-04-07T04:00:00.000Z,72143,39.99,1140583,64
1269370,2022-11-17T05:00:00.000Z,95686,19.99,1137008,74
587520,2022-07-18T04:00:00.000Z,204578,9.99,1136132,74
1603640,2022-12-22T05:00:00.000Z,83139,19.99,1134138,90
1718870,2022-02-17T05:00:00.000Z,126879,14.99,1129116,96
1767560,2022-06-09T04:00:00.000Z,55761,39.99,1128834,85
1715730,2022-09-15T04:00:00.000Z,169295,7.99,1119803,88
1958390,2022-05-20T04:00:00.000Z,320161,0,1118533,81
1766100,2022-10-19T04:00:00.000Z,102411,24.99,1085826,80
2009390,2022-08-31T04:00:00.000Z,8285,0,1080868,39
2069640,2022-07-14T04:00:00.000Z,98933,14.99,1075006,79
1429500,2022-12-14T05:00:00.000Z,80691,24.99,1071750,83
2099110,2022-10-28T04:00:00.000Z,134321,11.99,1067725,90
1962770,2022-05-26T04:00:00.000Z,17119,0,1066578,54
2067850,2022-09-27T04:00:00.000Z,92331,0,1061924,65
1522870,2022-01-14T05:00:00.000Z,109911,19.99,1056641,96
1190170,2022-02-07T05:00:00.000Z,72901,19.99,1053615,90
1407450,2022-08-15T04:00:00.000Z,90562,17.99,1040067,67
1350200,2022-08-30T04:00:00.000Z,83738,19.99,1028051,84
1967510,2022-09-06T04:00:00.000Z,122592,12.99,1026374,95
1341820,2022-07-19T04:00:00.000Z,101843,29.99,1010664,91
1160920,2022-09-14T04:00:00.000Z,84401,19.99,1005706,69
1615290,2022-04-29T04:00:00.000Z,344342,4.99,1001536,92
1390410,2022-08-23T04:00:00.000Z,76319,19.99,1000716,89
1944570,2022-08-05T04:00:00.000Z,248921,4.99,1000599,96
1970980,2022-05-24T04:00:00.000Z,62536,19.99,999535,88
1823600,2022-04-07T04:00:00.000Z,26349,49.99,998604,59
1776970,2022-06-17T04:00:00.000Z,52441,39.99,997982,97
1314000,2022-05-12T04:00:00.000Z,74183,24.99,993904,79
1679220,2022-12-14T05:00:00.000Z,91565,14.99,989617,88
1592110,2022-03-16T04:00:00.000Z,100502,14.99,979636,66
1883260,2022-06-28T04:00:00.000Z,147490,14.99,978443,92
1962430,2022-11-16T05:00:00.000Z,23057,59.99,971805,81
1927780,2022-08-19T04:00:00.000Z,595769,0,967052,92
1743850,2022-09-19T04:00:00.000Z,119686,14.99,963300,94
1755580,2022-06-29T04:00:00.000Z,63901,19.99,958232,94
1930640,2022-09-30T04:00:00.000Z,94999,15.99,956838,82
374190,2022-02-14T05:00:00.000Z,76929,19.99,955210,93
1768640,2022-02-11T05:00:00.000Z,107447,10.99,954194,96
1637730,2022-03-31T04:00:00.000Z,86625,13.99,951053,92
1723260,2022-05-19T04:00:00.000Z,169995,9.99,941374,91
943370,2022-11-15T05:00:00.000Z,84560,19.99,935829,77
1269640,2022-09-22T04:00:00.000Z,85462,19.99,932161,98
1694600,2022-04-28T04:00:00.000Z,109004,24.99,925929,68
1718130,2022-09-13T04:00:00.000Z,81371,14.99,924233,88
1602080,2022-09-19T04:00:00.000Z,70826,39.99,923232,73
1683430,2022-02-08T05:00:00.000Z,65101,19.99,922479,87
1973080,2022-06-04T04:00:00.000Z,112306,10.99,916652,76
1999360,2022-07-06T04:00:00.000Z,598878,1.99,916241,98
1859470,2022-08-25T04:00:00.000Z,89918,29.99,914904,93
1939560,2022-11-04T04:00:00.000Z,106896,14.99,912574,87
1793030,2022-12-01T05:00:00.000Z,48226,24.99,898334,86
1272010,2022-09-28T04:00:00.000Z,57493,29.99,894773,75
1889930,2022-07-20T04:00:00.000Z,41487,39.99,893486,80
1087760,2022-04-29T04:00:00.000Z,130987,24.99,888825,86
898890,2022-07-19T04:00:00.000Z,87946,29.99,888159,95
1622770,2022-11-04T04:00:00.000Z,85120,14.99,881446,91
2059810,2022-07-27T04:00:00.000Z,218130,5.99,880302,73
1511780,2022-07-04T04:00:00.000Z,76726,19.99,878721,92
1502190,2022-11-03T04:00:00.000Z,135914,14.99,870470,68
1574900,2022-09-20T04:00:00.000Z,67148,19.99,870134,85
1599020,2022-08-30T04:00:00.000Z,90490,24.99,866004,98
1964360,2022-11-18T05:00:00.000Z,108433,9.99,865601,78
1428100,2022-03-02T05:00:00.000Z,59097,19.99,858446,92
1612780,2022-05-12T04:00:00.000Z,36420,49.99,850345,80
1427340,2022-09-30T04:00:00.000Z,62679,19.99,837906,79
1388870,2022-08-11T04:00:00.000Z,68363,19.99,837139,82
699330,2022-04-19T04:00:00.000Z,45104,24.99,836351,79
1461810,2022-11-17T05:00:00.000Z,48383,24.99,818858,74
1498140,2022-12-05T05:00:00.000Z,68105,18.99,809680,65
2015240,2022-12-16T05:00:00.000Z,112577,9.99,807582,83
1492730,2022-11-01T04:00:00.000Z,25568,49.99,804374,90
1850550,2022-05-13T04:00:00.000Z,90393,9.99,801899,96
1999170,2022-06-01T04:00:00.000Z,146683,6.99,799481,84
1587540,2022-06-21T04:00:00.000Z,73341,19.99,798828,72
1768280,2022-10-11T04:00:00.000Z,77205,14.99,795512,88
1221250,2022-03-24T04:00:00.000Z,107227,14.99,791563,93
1867530,2022-12-08T05:00:00.000Z,40057,39.99,789228,91
1390190,2022-05-20T04:00:00.000Z,78658,19.99,785471,91
1851330,2022-04-06T04:00:00.000Z,19524,0,770096,59
1569200,2022-09-29T04:00:00.000Z,100060,17.99,766907,77
1782330,2022-06-09T04:00:00.000Z,48295,19.99,764545,58
1803400,2022-11-03T04:00:00.000Z,48260,24.99,753460,77
1843090,2022-03-18T04:00:00.000Z,157344,5.99,749614,88
864700,2022-05-04T04:00:00.000Z,62130,19.99,741597,77
1608700,2022-05-11T04:00:00.000Z,82756,29.99,740969,75
1399080,2022-09-22T04:00:00.000Z,25825,59.99,737809,51
1993150,2022-12-02T05:00:00.000Z,68265,16.99,720565,82
2154330,2022-11-16T05:00:00.000Z,99751,9.99,719501,82
1744330,2022-10-11T04:00:00.000Z,36812,39.99,719195,81
1570070,2022-03-03T05:00:00.000Z,143249,17.99,717564,66
1927740,2022-07-12T04:00:00.000Z,199569,7.99,714603,93
1664220,2022-09-07T04:00:00.000Z,59244,19.99,713894,80
1240590,2022-08-18T04:00:00.000Z,87023,16.99,713412,82
1231880,2022-04-28T04:00:00.000Z,72229,19.99,713274,90
1745310,2022-03-23T04:00:00.000Z,99160,10.99,710518,85
1265800,2022-12-07T05:00:00.000Z,30689,29.99,709639,75
1658290,2022-05-10T04:00:00.000Z,116780,14.99,707370,86
1919470,2022-11-11T05:00:00.000Z,23969,39.99,703312,93
1370140,2022-05-27T04:00:00.000Z,60425,29.99,702566,79
843810,2022-02-24T05:00:00.000Z,68464,19.99,694591,85
1763050,2022-01-06T05:00:00.000Z,226567,4.99,691295,88
1136380,2022-08-22T04:00:00.000Z,148401,19.99,684181,68
1309610,2022-05-05T04:00:00.000Z,47247,24.99,668793,80
1904860,2022-07-14T04:00:00.000Z,92825,14.99,665616,65
1949190,2022-07-13T04:00:00.000Z,399559,2.99,661192,86
1419160,2022-06-02T04:00:00.000Z,67759,19.99,657462,69
1786200,2022-01-21T05:00:00.000Z,48472,19.99,653193,43
1918040,2022-10-27T04:00:00.000Z,117473,7.99,653110,89
1968430,2022-08-04T04:00:00.000Z,19897,39.99,649265,95
1298140,2022-06-28T04:00:00.000Z,56708,29.99,648693,84
1970460,2022-12-14T05:00:00.000Z,88483,9.99,634459,98
1892030,2022-04-15T04:00:00.000Z,64446,11.99,634115,87
1837230,2022-04-29T04:00:00.000Z,37951,24.99,631184,80
1604380,2022-09-30T04:00:00.000Z,36723,29.99,626955,96
1941000,2022-07-19T04:00:00.000Z,83530,0,626858,67
1840350,2022-07-27T04:00:00.000Z,18126,59.99,622644,83
1449070,2022-03-09T05:00:00.000Z,52501,19.99,619979,81
1336180,2022-11-15T05:00:00.000Z,52241,19.99,618570,57
2106520,2022-12-15T05:00:00.000Z,97805,9.99,614527,96
1961950,2022-10-07T04:00:00.000Z,59087,24.99,612833,89
1269300,2022-03-17T04:00:00.000Z,49580,19.99,607474,70
1370050,2022-05-05T04:00:00.000Z,66809,19.99,604132,71
919360,2022-06-30T04:00:00.000Z,39914,34.99,603239,73
1557990,2022-04-29T04:00:00.000Z,147605,4.99,603200,77
1671410,2022-11-14T05:00:00.000Z,63543,19.99,598718,70
1629530,2022-08-14T04:00:00.000Z,43036,24.99,589211,97
1599560,2022-01-27T05:00:00.000Z,25462,39.99,586189,84
1946970,2022-09-08T04:00:00.000Z,56825,12.99,584725,80
1579020,2022-05-26T04:00:00.000Z,49051,17.99,578946,69
1182310,2022-09-28T04:00:00.000Z,57075,14.99,569546,92
1868000,2022-07-22T04:00:00.000Z,59942,16.99,568697,76
1488560,2022-06-08T04:00:00.000Z,32146,19.99,565300,80
1968340,2022-08-31T04:00:00.000Z,43602,14.99,562875,79
1866880,2022-08-01T04:00:00.000Z,81434,9.99,561131,92
1697700,2022-02-23T05:00:00.000Z,82897,11.99,560886,95
1164250,2022-02-08T05:00:00.000Z,62050,19.99,558840,75
1151050,2022-05-19T04:00:00.000Z,160051,9.99,557913,84
1722840,2022-07-28T04:00:00.000Z,35839,19.99,553550,90
1273440,2022-05-25T04:00:00.000Z,48257,9.99,550531,80
2059670,2022-10-20T04:00:00.000Z,34241,19.99,544758,99
2061250,2022-08-31T04:00:00.000Z,29564,29.99,544562,83
1271100,2022-06-11T04:00:00.000Z,60553,39.99,543379,71
1697880,2022-07-27T04:00:00.000Z,38573,14.99,540566,76
1592670,2022-05-23T04:00:00.000Z,85804,10.99,538543,93
1689910,2022-04-14T04:00:00.000Z,59251,19.99,536706,94
2151290,2022-12-11T05:00:00.000Z,41182,19.99,536432,96
801550,2022-11-16T05:00:00.000Z,96101,0,534835,75
1711610,2022-11-25T05:00:00.000Z,62560,11.99,531623,82
1065520,2022-06-22T04:00:00.000Z,21037,29.99,530611,55
1887930,2022-02-11T05:00:00.000Z,109263,0,530449,77
1611410,2022-03-30T04:00:00.000Z,61965,12.99,529114,94
1622780,2022-03-14T04:00:00.000Z,73988,9.99,527568,84
1916310,2022-07-19T04:00:00.000Z,50041,15.99,524746,77
990080,2023-02-10T05:00:00.000Z,11014137,59.99,397515430,90
1326470,2023-02-23T05:00:00.000Z,13732232,29.99,285894512,88
1716740,2023-09-05T04:00:00.000Z,2960430,69.99,183497463,57
2050650,2023-03-23T04:00:00.000Z,4568742,39.99,149488969,98
1966720,2023-10-23T04:00:00.000Z,16867600,9.99,144135326,97
1364780,2023-06-01T04:00:00.000Z,3351281,39.99,126767574,84
1282100,2023-07-25T04:00:00.000Z,2784780,49.99,102106091,83
1888160,2023-08-24T04:00:00.000Z,1851849,59.99,92621450,92
949230,2023-10-24T04:00:00.000Z,2076986,49.99,87879284,52
1888930,2023-03-28T04:00:00.000Z,2198869,59.99,86685483,82
2399830,2023-10-25T04:00:00.000Z,2370422,44.99,81725032,59
1260320,2023-09-20T04:00:00.000Z,5858436,19.99,80205300,79
1304930,2023-05-18T04:00:00.000Z,3546406,39.99,77983246,93
1973530,2023-02-26T05:00:00.000Z,2224605,0,74213495,86
2357570,2023-08-10T04:00:00.000Z,14646751,0,73928610,26
2073850,2023-12-07T05:00:00.000Z,17719456,0,71124425,78
671860,2023-06-15T04:00:00.000Z,4915861,14.99,64631241,82
2344520,2023-10-17T04:00:00.000Z,1999306,49.99,62860062,66
1774580,2023-04-27T04:00:00.000Z,1845197,69.99,62434451,70
1627720,2023-09-18T04:00:00.000Z,1636274,59.99,61424203,92
2141910,2023-05-23T04:00:00.000Z,2122819,0,53010985,62
1693980,2023-01-27T05:00:00.000Z,1733775,59.99,50763005,91
668580,2023-02-20T05:00:00.000Z,1641249,59.99,50705615,81
1669000,2023-05-02T04:00:00.000Z,1115445,49.99,42091667,81
2186680,2023-12-07T05:00:00.000Z,1257636,49.99,41996321,87
1971870,2023-09-19T04:00:00.000Z,1091435,49.99,39149865,71
1272080,2023-09-21T04:00:00.000Z,1316589,29.99,36082287,44
1501750,2023-10-13T04:00:00.000Z,1026244,29.99,34693637,67
1677280,2023-02-23T05:00:00.000Z,851735,59.99,34654127,57
1562430,2023-03-30T04:00:00.000Z,2000307,26.99,34504454,96
1190970,2023-12-14T05:00:00.000Z,1110631,39.99,34307504,86
2138710,2023-03-28T04:00:00.000Z,1521522,39.99,29311825,92
2349820,2023-05-17T04:00:00.000Z,2793012,0,25114711,54
1448440,2023-03-03T05:00:00.000Z,629669,39.99,24937133,49
1940340,2023-05-08T04:00:00.000Z,960535,39.99,24437828,75
2231380,2023-01-23T05:00:00.000Z,2281151,59.99,24253415,73
633230,2023-06-29T04:00:00.000Z,1969353,39.99,24154039,84
2668080,2023-12-24T05:00:00.000Z,676600,0,23597945,74
1895880,2023-07-26T04:00:00.000Z,509379,59.99,23357610,91
1548850,2023-06-22T04:00:00.000Z,670512,39.99,22945865,81
1817230,2023-01-25T05:00:00.000Z,974487,29.99,22929786,97
756800,2023-03-08T05:00:00.000Z,1383411,29.99,22878864,95
1971650,2023-02-24T05:00:00.000Z,578401,59.99,21132464,94
1466060,2023-03-30T04:00:00.000Z,605738,44.99,20652654,88
2369390,2023-05-11T04:00:00.000Z,1457908,59.99,20193472,71
1985810,2023-03-08T05:00:00.000Z,811417,59.99,19742709,80
2080690,2023-08-25T04:00:00.000Z,1230938,19.99,19347380,81
1268750,2023-05-17T04:00:00.000Z,823630,29.99,19091132,80
1929610,2023-03-27T04:00:00.000Z,1481108,19.99,18675815,86
2322560,2023-10-17T04:00:00.000Z,2707700,9.99,18419967,93
954850,2023-02-24T05:00:00.000Z,405171,49.99,18224154,27
2000950,2023-03-08T05:00:00.000Z,845273,59.99,17982725,79
1876890,2023-09-14T04:00:00.000Z,1084287,24.99,17590927,95
1367080,2023-05-30T04:00:00.000Z,673895,0,17505435,22
2273430,2023-08-15T04:00:00.000Z,1349495,19.99,17408916,95
1676840,2023-11-02T04:00:00.000Z,1018848,24.99,16647600,70
3595270,2023-11-10T00:00:00.000Z,288452,69.99,16592837,38
2140330,2023-08-17T04:00:00.000Z,281147,0,16438112,46
2071280,2023-04-06T04:00:00.000Z,1067183,24.99,16348100,80
2221490,2023-01-12T05:00:00.000Z,1598886,29.99,15203243,78
1649240,2023-02-15T05:00:00.000Z,337514,59.99,15117040,82
2290180,2023-06-08T04:00:00.000Z,1920626,39.99,14768758,82
1681430,2023-11-02T04:00:00.000Z,1034855,39.99,14509047,88
1547000,2023-01-19T05:00:00.000Z,544079,59.99,14316970,78
2231450,2023-01-26T05:00:00.000Z,837271,19.99,13693110,98
1337520,2023-11-08T05:00:00.000Z,1156842,14.99,13375365,90
1084160,2023-07-14T04:00:00.000Z,433413,44.99,13333071,89
1451190,2023-01-31T05:00:00.000Z,426821,49.99,13331753,61
2440510,2023-10-09T04:00:00.000Z,285131,69.99,12767047,50
1433140,2023-08-18T04:00:00.000Z,488363,19.99,12389311,66
1331550,2023-03-10T05:00:00.000Z,653636,22.99,12100729,93
986130,2023-04-24T04:00:00.000Z,743404,24.99,12040376,83
2005010,2023-05-23T04:00:00.000Z,750517,21.99,11885549,90
1669980,2023-04-20T04:00:00.000Z,1677722,10.99,11852035,98
1159690,2023-05-09T04:00:00.000Z,526855,29.99,11593018,75
1353230,2023-08-18T04:00:00.000Z,352397,39.99,11570007,98
1607250,2023-09-28T04:00:00.000Z,2538135,0,11440973,67
1938010,2023-02-16T05:00:00.000Z,265509,69.99,11177344,47
1150440,2023-06-19T04:00:00.000Z,436000,39.99,11006071,88
1948980,2023-03-07T05:00:00.000Z,1005368,17.99,10992277,84
601050,2023-04-26T04:00:00.000Z,276338,39.99,10880298,93
1881700,2023-06-13T04:00:00.000Z,633077,0,10872592,54
1063420,2023-09-07T04:00:00.000Z,576883,24.99,10793681,87
1244090,2023-08-28T04:00:00.000Z,405589,34.99,10774964,89
768200,2023-03-29T04:00:00.000Z,516276,34.99,10318387,82
2484110,2023-12-06T05:00:00.000Z,535473,0,10235325,61
1546990,2023-01-19T05:00:00.000Z,408718,59.99,10187119,81
2346550,2023-07-16T04:00:00.000Z,310069,0,9904288,61
1702010,2023-08-10T04:00:00.000Z,433802,29.99,9831514,74
2375550,2023-11-08T05:00:00.000Z,284330,49.99,9677667,96
482400,2023-05-30T04:00:00.000Z,401651,39.99,9500624,91
1902690,2023-09-28T04:00:00.000Z,240836,39.99,9374517,91
1849250,2023-11-02T04:00:00.000Z,316091,49.99,9324914,62
2157560,2023-12-13T05:00:00.000Z,289576,49.99,9316790,83
1928420,2023-04-23T04:00:00.000Z,5000409,0,9216005,77
1171690,2023-08-17T04:00:00.000Z,566576,24.99,9173690,59
2239150,2023-08-02T04:00:00.000Z,1319225,12.99,8879983,96
1989270,2023-10-23T04:00:00.000Z,632336,17.99,8788652,97
2114740,2023-08-24T04:00:00.000Z,520333,29.99,8780865,91
2248760,2023-05-18T04:00:00.000Z,680207,16.99,8777374,79
1805480,2023-02-21T05:00:00.000Z,265087,59.99,8606204,82
1641960,2023-06-22T04:00:00.000Z,378474,29.99,8514378,80
2144740,2023-10-26T04:00:00.000Z,499478,39.99,8503688,80
1574360,2023-03-05T05:00:00.000Z,240527,0,8295668,46
774801,2023-04-01T04:00:00.000Z,909905,9.99,7984992,98
814000,2023-01-12T05:00:00.000Z,172147,39.99,7927473,79
669330,2023-05-11T04:00:00.000Z,685760,14.99,7903465,84
2103140,2023-11-01T04:00:00.000Z,815238,15.99,7499153,93
1546970,2023-01-19T05:00:00.000Z,299925,59.99,7463978,66
1607680,2023-05-23T04:00:00.000Z,640876,14.99,7306970,80
1680880,2023-01-24T05:00:00.000Z,165386,69.99,7086138,62
1593030,2023-03-28T04:00:00.000Z,404384,24.99,6940594,88
1931770,2023-09-05T04:00:00.000Z,504226,19.99,6872629,98
1766060,2023-09-18T04:00:00.000Z,509256,19.99,6809782,77
2203070,2023-10-26T04:00:00.000Z,275027,0,6807361,60
1321440,2023-04-26T04:00:00.000Z,500406,19.99,6683100,95
1937780,2023-10-11T04:00:00.000Z,214504,39.99,6261467,63
1469610,2023-11-28T05:00:00.000Z,232505,39.99,6250851,87
2334730,2023-11-14T05:00:00.000Z,1025278,6.99,6185440,91
1624540,2023-03-23T04:00:00.000Z,531059,14.99,6054225,88
2140020,2023-11-07T05:00:00.000Z,612725,14.99,5868069,86
2362300,2023-09-26T04:00:00.000Z,213933,39.99,5820452,79
1957780,2023-03-20T04:00:00.000Z,287714,24.99,5807386,74
1755830,2023-09-21T04:00:00.000Z,287974,24.99,5777017,92
1282150,2023-01-31T05:00:00.000Z,241619,39.99,5565971,92
2458530,2023-07-21T04:00:00.000Z,284293,34.99,5506249,99
1382070,2023-07-18T04:00:00.000Z,375796,24.99,5502169,94
2218750,2023-05-24T04:00:00.000Z,1282402,6.66,5446963,96
2287220,2023-07-31T04:00:00.000Z,189308,64.99,5341417,80
2225070,2023-02-02T05:00:00.000Z,2270752,0,5310287,78
2239550,2023-01-26T05:00:00.000Z,590495,59.99,5284379,57
1937500,2023-07-26T04:00:00.000Z,390044,19.99,5260336,93
1150530,2023-10-16T04:00:00.000Z,327259,24.99,5233277,81
1920490,2023-03-07T05:00:00.000Z,212018,59.99,5230699,76
1332720,2023-10-04T04:00:00.000Z,388640,19.99,5201468,89
1545560,2023-08-17T04:00:00.000Z,248696,39.99,5189715,92
820520,2023-03-21T04:00:00.000Z,324879,19.99,5153143,82
2155180,2023-12-13T05:00:00.000Z,202139,34.99,5149205,84
2285150,2023-10-11T04:00:00.000Z,340888,19.99,5129987,68
1735700,2023-11-02T04:00:00.000Z,371748,23.99,5091635,94
835960,2023-11-02T04:00:00.000Z,258560,29.99,4941712,95
1651560,2023-04-13T04:00:00.000Z,408392,20.99,4899287,86
1270580,2023-12-14T05:00:00.000Z,266935,24.99,4895756,87
2238900,2023-11-02T04:00:00.000Z,121937,49.99,4888557,94
1358700,2023-04-06T04:00:00.000Z,187946,39.99,4887823,84
1985820,2023-03-08T05:00:00.000Z,158037,59.99,4796197,68
2674290,2023-12-25T05:00:00.000Z,32450,0,4731947,64
1696440,2023-08-29T04:00:00.000Z,425758,19.99,4730520,83
1798010,2023-04-13T04:00:00.000Z,170492,39.99,4685942,87
1020790,2023-11-16T05:00:00.000Z,117914,59.99,4601402,58
2395210,2023-10-03T04:00:00.000Z,243371,39.99,4590364,91
1485590,2023-10-19T04:00:00.000Z,185908,14.99,4577859,65
1650010,2023-08-24T04:00:00.000Z,204573,59.99,4553010,81
1530160,2023-02-21T05:00:00.000Z,189938,59.99,4537084,81
2230110,2023-09-08T04:00:00.000Z,147481,29.99,4507343,80
1457320,2023-07-18T04:00:00.000Z,202210,29.99,4413329,66
2212330,2023-02-02T05:00:00.000Z,994796,4.99,4391774,96
1658150,2023-09-20T04:00:00.000Z,300694,19.99,4347594,84
1811990,2023-04-12T04:00:00.000Z,260251,19.99,4346424,83
